StoreNumber,ActivityDate,ActivityTime,TrafficIn,TrafficOut,TrafficGroupIn,TrafficGroupOut
14918,05/27/2021,16:30:00,3,8,3,6
14918,05/27/2021,16:45:00,0,2,0,2
14918,05/27/2021,17:00:00,3,2,2,2
14918,05/27/2021,17:15:00,2,2,1,1
14918,05/27/2021,17:30:00,0,2,0,1
14918,05/27/2021,17:45:00,2,1,2,1
14918,05/27/2021,18:00:00,0,0,0,0
14918,05/27/2021,18:15:00,1,0,1,0
14918,05/27/2021,18:30:00,1,0,1,0
14918,05/27/2021,18:45:00,0,1,0,1
14918,05/27/2021,19:00:00,0,1,0,1
14918,05/27/2021,19:15:00,0,1,0,1
14919,06/01/2021,08:00:00,0,0,0,0
14919,06/01/2021,08:15:00,0,0,0,0
14919,06/01/2021,08:30:00,0,0,0,0
14919,06/01/2021,08:45:00,2,0,1,0
14919,06/01/2021,09:00:00,3,0,3,0
14919,06/01/2021,09:15:00,4,3,3,2
14919,06/01/2021,09:30:00,4,5,4,4
14919,06/01/2021,09:45:00,0,0,0,0
14919,06/01/2021,10:00:00,2,1,1,1
14919,06/01/2021,10:15:00,1,4,1,4
14919,06/01/2021,10:30:00,2,1,1,1
14919,06/01/2021,10:45:00,2,0,1,0
14919,06/01/2021,11:00:00,1,4,1,2
14919,06/01/2021,11:15:00,1,2,1,1
14919,06/01/2021,11:30:00,1,3,1,3
14919,06/01/2021,11:45:00,4,1,3,1
14919,06/01/2021,12:00:00,0,0,0,0
14919,06/01/2021,12:15:00,1,2,1,1
14919,06/01/2021,12:30:00,1,1,1,1
14919,06/01/2021,12:45:00,3,1,2,1
14919,06/01/2021,13:00:00,6,2,4,2
14919,06/01/2021,13:15:00,0,0,0,0
14919,06/01/2021,13:30:00,0,1,0,1
14919,06/01/2021,13:45:00,3,0,2,0
14919,06/01/2021,14:00:00,3,3,2,2
14919,06/01/2021,14:15:00,1,3,1,2
14919,06/01/2021,14:30:00,1,1,1,1
14919,06/01/2021,14:45:00,3,4,3,3
14919,06/01/2021,15:00:00,2,4,2,4
14919,06/01/2021,15:15:00,1,3,1,2
14919,06/01/2021,15:30:00,3,1,2,1
14919,06/01/2021,15:45:00,5,9,5,7
14919,06/01/2021,16:00:00,3,3,3,3
14919,06/01/2021,16:15:00,3,3,2,2
14919,06/01/2021,16:30:00,0,1,0,1
14919,06/01/2021,16:45:00,2,2,2,2
14919,06/01/2021,17:00:00,5,0,4,0
14919,06/01/2021,17:15:00,3,1,1,1
14919,06/01/2021,17:30:00,0,1,0,1
14919,06/01/2021,17:45:00,0,0,0,0
14919,06/01/2021,18:00:00,0,0,0,0
14919,06/01/2021,18:15:00,0,3,0,2
14919,06/01/2021,18:30:00,0,3,0,1
14919,06/01/2021,18:45:00,0,0,0,0
14919,06/01/2021,19:00:00,0,0,0,0
14919,06/01/2021,19:15:00,0,0,0,0
14919,06/01/2021,19:30:00,0,0,0,0
14919,06/01/2021,19:45:00,0,0,0,0
14919,06/01/2021,20:00:00,0,0,0,0
14919,06/07/2021,08:00:00,0,0,0,0
14919,06/07/2021,08:15:00,0,0,0,0
14919,06/07/2021,08:30:00,0,0,0,0
14919,06/07/2021,08:45:00,0,0,0,0
14919,06/07/2021,09:00:00,1,0,1,0
14919,06/07/2021,09:15:00,6,5,3,2
14919,06/07/2021,09:30:00,1,0,1,0
14919,06/07/2021,09:45:00,0,1,0,1
14919,06/07/2021,10:00:00,0,2,0,2
14919,06/07/2021,10:15:00,4,2,4,2
14919,06/07/2021,10:30:00,3,2,3,2
14919,06/07/2021,10:45:00,2,2,2,2
14919,06/07/2021,11:00:00,2,5,2,5
14919,06/07/2021,11:15:00,2,1,2,1
14919,06/07/2021,11:30:00,0,1,0,1
14919,06/07/2021,11:45:00,1,0,1,0
14919,06/07/2021,12:00:00,0,0,0,0
14919,06/07/2021,12:15:00,1,0,1,0
14919,06/07/2021,12:30:00,4,0,4,0
14919,06/07/2021,12:45:00,1,2,1,2
14919,06/07/2021,13:00:00,2,2,2,2
14919,06/07/2021,13:15:00,0,2,0,2
14919,06/07/2021,13:30:00,0,2,0,2
14919,06/07/2021,13:45:00,0,0,0,0
14919,06/07/2021,14:00:00,1,1,1,1
14919,06/07/2021,14:15:00,1,1,1,1
14919,06/07/2021,14:30:00,2,1,2,1
14919,06/07/2021,14:45:00,2,1,2,1
14919,06/07/2021,15:00:00,2,1,1,1
14919,06/07/2021,15:15:00,1,2,1,2
14919,06/07/2021,15:30:00,0,3,0,2
14919,06/07/2021,15:45:00,3,2,3,2
14919,06/07/2021,16:00:00,1,2,1,2
14919,06/07/2021,16:15:00,2,1,2,1
14919,06/07/2021,16:30:00,0,1,0,1
14919,06/07/2021,16:45:00,2,0,2,0
14919,06/07/2021,17:00:00,0,2,0,2
14919,06/07/2021,17:15:00,3,3,2,2
14919,06/07/2021,17:30:00,3,3,1,1
14919,06/07/2021,17:45:00,0,0,0,0
14919,06/07/2021,18:00:00,0,0,0,0
14919,06/07/2021,18:15:00,2,1,2,1
14919,06/07/2021,18:30:00,2,3,2,3
14919,06/07/2021,18:45:00,0,0,0,0
14703,06/09/2021,09:30:00,0,0,0,0
14703,06/09/2021,09:45:00,1,0,1,0
14703,06/09/2021,10:00:00,5,2,4,2
14703,06/09/2021,10:15:00,1,5,1,4
14703,06/09/2021,10:30:00,2,0,1,0
14703,06/09/2021,10:45:00,3,1,2,1
14703,06/09/2021,11:00:00,0,0,0,0
14703,06/09/2021,11:15:00,2,2,1,1
14703,06/09/2021,11:30:00,0,2,0,1
14703,06/09/2021,11:45:00,0,2,0,1
14703,06/09/2021,12:00:00,0,0,0,0
14703,06/09/2021,12:15:00,0,0,0,0
14703,06/09/2021,12:30:00,0,0,0,0
14703,06/09/2021,12:45:00,0,0,0,0
14703,06/09/2021,13:00:00,1,1,1,1
14703,06/09/2021,13:15:00,2,0,2,0
14703,06/09/2021,13:30:00,1,2,1,2
14703,06/09/2021,13:45:00,1,1,1,1
14703,06/09/2021,14:00:00,2,1,1,1
14703,06/09/2021,14:15:00,0,2,0,1
14703,06/09/2021,14:30:00,3,0,2,0
14703,06/09/2021,14:45:00,1,2,1,1
14703,06/09/2021,15:00:00,0,1,0,1
14703,06/09/2021,15:15:00,0,1,0,1
14703,06/09/2021,15:30:00,0,0,0,0
14703,06/09/2021,15:45:00,0,0,0,0
14703,06/09/2021,16:00:00,2,2,1,1
14703,06/09/2021,16:15:00,0,0,0,0
14703,06/09/2021,16:30:00,0,0,0,0
14703,06/09/2021,16:45:00,0,0,0,0
14703,06/09/2021,17:00:00,1,0,1,0
14703,06/09/2021,17:15:00,2,1,2,1
14703,06/09/2021,17:30:00,0,1,0,1
14703,06/09/2021,17:45:00,2,1,1,1
14703,06/09/2021,18:00:00,1,0,1,0
14703,06/09/2021,18:15:00,0,0,0,0
14703,06/09/2021,18:30:00,0,0,0,0
14703,06/09/2021,18:45:00,1,3,1,2
14703,06/09/2021,19:00:00,1,1,1,1
14703,06/09/2021,19:15:00,4,0,2,0
14703,06/09/2021,19:30:00,0,4,0,2
14703,06/09/2021,19:45:00,0,0,0,0
14703,06/09/2021,20:00:00,0,0,0,0
14703,06/09/2021,20:15:00,0,1,0,1
14703,06/10/2021,09:30:00,0,0,0,0
14703,06/10/2021,09:45:00,0,0,0,0
14703,06/10/2021,10:00:00,1,0,1,0
14703,06/10/2021,10:15:00,1,2,1,2
14703,06/10/2021,10:30:00,2,2,1,1
14703,06/10/2021,10:45:00,0,0,0,0
14703,06/10/2021,11:00:00,1,0,1,0
14703,06/10/2021,11:15:00,0,1,0,1
14703,06/10/2021,11:30:00,0,0,0,0
14703,06/10/2021,11:45:00,1,0,1,0
14703,06/10/2021,12:00:00,1,2,1,2
14703,06/10/2021,12:15:00,0,0,0,0
14703,06/10/2021,12:30:00,1,1,1,1
14703,06/10/2021,12:45:00,0,0,0,0
14703,06/10/2021,13:00:00,1,0,1,0
14703,06/10/2021,13:15:00,0,1,0,1
14703,06/10/2021,13:30:00,1,1,1,1
14703,06/10/2021,13:45:00,0,0,0,0
14703,06/10/2021,14:00:00,5,1,4,1
14703,06/10/2021,14:15:00,3,6,3,5
14703,06/10/2021,14:30:00,0,1,0,1
14703,06/10/2021,14:45:00,1,1,1,1
14703,06/10/2021,15:00:00,1,1,1,1
14703,06/10/2021,15:15:00,2,0,2,0
14703,06/10/2021,15:30:00,0,2,0,2
14703,06/10/2021,15:45:00,2,0,2,0
14703,06/10/2021,16:00:00,1,1,1,1
14703,06/10/2021,16:15:00,3,1,1,1
14703,06/10/2021,16:30:00,0,3,0,1
14703,06/10/2021,16:45:00,1,0,1,0
14703,06/10/2021,17:00:00,1,0,1,0
14703,06/10/2021,17:15:00,2,2,1,2
14703,06/10/2021,17:30:00,1,4,1,3
14703,06/10/2021,17:45:00,2,2,2,2
14703,06/10/2021,18:00:00,2,0,1,0
14703,06/10/2021,18:15:00,0,2,0,1
14703,06/10/2021,18:30:00,0,0,0,0
14703,06/10/2021,18:45:00,0,0,0,0
14703,06/10/2021,19:00:00,0,0,0,0
14703,06/10/2021,19:15:00,0,0,0,0
14703,06/10/2021,19:30:00,0,0,0,0
14703,06/10/2021,19:45:00,0,0,0,0
14703,06/10/2021,20:00:00,0,0,0,0
14919,06/10/2021,08:15:00,0,0,0,0
14919,06/10/2021,08:30:00,0,0,0,0
14919,06/10/2021,08:45:00,0,0,0,0
14919,06/10/2021,09:00:00,1,1,1,1
14919,06/10/2021,09:15:00,0,0,0,0
14919,06/10/2021,09:30:00,1,1,1,1
14919,06/10/2021,09:45:00,0,0,0,0
14919,06/10/2021,10:00:00,0,0,0,0
14919,06/10/2021,10:15:00,3,0,2,0
14919,06/10/2021,10:30:00,1,4,1,3
14919,06/10/2021,10:45:00,1,0,1,0
14919,06/10/2021,11:00:00,0,1,0,1
14919,06/10/2021,11:15:00,3,0,3,0
14919,06/10/2021,11:30:00,0,3,0,3
14919,06/10/2021,11:45:00,1,1,1,1
14919,06/10/2021,12:00:00,0,0,0,0
14919,06/10/2021,12:15:00,0,0,0,0
14919,06/10/2021,12:30:00,0,0,0,0
14919,06/10/2021,12:45:00,3,0,2,0
14919,06/10/2021,13:00:00,0,2,0,1
14919,06/10/2021,13:15:00,2,0,1,0
14919,06/10/2021,13:30:00,1,3,1,2
14919,06/10/2021,13:45:00,1,0,1,0
14919,06/10/2021,14:00:00,0,1,0,1
14919,06/10/2021,14:15:00,4,1,3,1
14919,06/10/2021,14:30:00,0,2,0,2
14919,06/10/2021,14:45:00,2,2,2,2
14919,06/10/2021,15:00:00,0,2,0,1
14919,06/10/2021,15:15:00,2,0,1,0
14919,06/10/2021,15:30:00,0,0,0,0
14919,06/10/2021,15:45:00,0,0,0,0
14919,06/10/2021,16:00:00,3,3,2,2
14919,06/10/2021,16:15:00,0,2,0,1
14919,06/10/2021,16:30:00,1,1,1,1
14919,06/10/2021,16:45:00,1,0,1,0
14919,06/10/2021,17:00:00,1,1,1,1
14919,06/10/2021,17:15:00,0,1,0,1
14919,06/10/2021,17:30:00,0,0,0,0
14919,06/10/2021,17:45:00,0,0,0,0
14919,06/10/2021,18:00:00,0,0,0,0
14919,06/10/2021,18:15:00,1,0,1,0
14919,06/10/2021,18:30:00,0,1,0,1
14919,06/10/2021,18:45:00,0,0,0,0
14919,06/10/2021,19:00:00,0,0,0,0
14919,06/10/2021,19:15:00,0,0,0,0
14919,06/10/2021,19:30:00,0,0,0,0
14919,06/10/2021,19:45:00,0,0,0,0
14919,06/10/2021,20:00:00,0,0,0,0
10789,06/13/2021,10:30:00,0,0,0,0
10789,06/13/2021,10:45:00,0,0,0,0
10789,06/13/2021,11:00:00,0,0,0,0
10789,06/13/2021,11:15:00,1,1,1,1
10789,06/13/2021,11:30:00,3,0,2,0
10789,06/13/2021,11:45:00,2,1,1,1
10789,06/13/2021,12:00:00,0,2,0,1
10789,06/13/2021,12:15:00,4,2,3,1
10789,06/13/2021,12:30:00,0,0,0,0
10789,06/13/2021,12:45:00,0,2,0,1
10789,06/13/2021,13:00:00,0,2,0,2
10789,06/13/2021,13:15:00,0,0,0,0
10789,06/13/2021,13:30:00,0,0,0,0
10789,06/13/2021,13:45:00,0,0,0,0
10789,06/13/2021,14:00:00,1,0,1,0
10789,06/13/2021,14:15:00,0,0,0,0
10789,06/13/2021,14:30:00,2,2,1,1
10789,06/13/2021,14:45:00,0,1,0,1
10789,06/13/2021,15:00:00,0,0,0,0
10789,06/13/2021,15:15:00,0,0,0,0
10789,06/13/2021,15:30:00,0,0,0,0
10789,06/13/2021,15:45:00,1,1,1,1
10789,06/13/2021,16:00:00,0,0,0,0
14801,06/16/2021,08:30:00,0,0,0,0
14801,06/16/2021,08:45:00,0,0,0,0
14801,06/16/2021,09:00:00,1,1,1,1
14801,06/16/2021,09:15:00,2,1,2,1
14801,06/16/2021,09:30:00,2,2,2,2
14801,06/16/2021,09:45:00,3,2,3,2
14801,06/16/2021,10:00:00,1,2,1,2
14801,06/16/2021,10:15:00,1,0,1,0
14801,06/16/2021,10:30:00,1,2,1,2
14801,06/16/2021,10:45:00,2,2,2,2
14801,06/16/2021,11:00:00,1,0,1,0
14801,06/16/2021,11:15:00,1,1,1,1
14801,06/16/2021,11:30:00,1,1,1,1
14801,06/16/2021,11:45:00,2,1,1,1
14801,06/16/2021,12:00:00,5,3,4,2
14801,06/16/2021,12:15:00,4,6,3,5
14801,06/16/2021,12:30:00,1,4,1,3
14801,06/16/2021,12:45:00,2,1,2,1
14801,06/16/2021,13:00:00,3,2,3,2
14801,06/16/2021,13:15:00,0,2,0,2
14801,06/16/2021,13:30:00,1,0,1,0
14801,06/16/2021,13:45:00,0,0,0,0
14801,06/16/2021,14:00:00,7,2,6,2
14801,06/16/2021,14:15:00,0,5,0,4
14801,06/16/2021,14:30:00,2,2,2,2
14801,06/16/2021,14:45:00,2,2,2,2
14801,06/16/2021,15:00:00,3,1,3,1
14801,06/16/2021,15:15:00,2,0,1,0
14801,06/16/2021,15:30:00,0,2,0,2
14801,06/16/2021,15:45:00,2,1,2,1
14801,06/16/2021,16:00:00,4,2,2,1
14801,06/16/2021,16:15:00,4,3,2,2
14801,06/16/2021,16:30:00,3,2,2,1
14801,06/16/2021,16:45:00,2,4,1,3
14801,06/16/2021,17:00:00,3,2,2,1
14801,06/16/2021,17:15:00,1,6,1,4
14801,06/16/2021,17:30:00,5,1,4,1
14801,06/16/2021,17:45:00,1,2,1,2
14801,06/16/2021,18:00:00,1,1,1,1
14801,06/16/2021,18:15:00,0,4,0,2
14801,06/16/2021,18:30:00,2,3,2,3
14801,06/16/2021,18:45:00,2,2,1,1
14801,06/16/2021,19:00:00,1,0,1,0
14801,06/16/2021,19:15:00,2,3,2,3
14801,06/16/2021,19:30:00,0,0,0,0
14801,06/16/2021,19:45:00,0,0,0,0
14801,06/16/2021,20:00:00,0,0,0,0
14801,06/16/2021,20:15:00,0,0,0,0
14801,06/16/2021,20:30:00,0,0,0,0
14801,06/17/2021,08:30:00,0,0,0,0
14801,06/17/2021,08:45:00,0,0,0,0
14801,06/17/2021,09:00:00,1,0,1,0
14801,06/17/2021,09:15:00,0,1,0,1
14801,06/17/2021,09:30:00,2,0,2,0
14801,06/17/2021,09:45:00,1,1,1,1
14801,06/17/2021,10:00:00,1,0,1,0
14801,06/17/2021,10:15:00,2,3,1,2
14801,06/17/2021,10:30:00,4,0,2,0
14801,06/17/2021,10:45:00,0,1,0,1
14801,06/17/2021,11:00:00,0,2,0,2
14801,06/17/2021,11:15:00,2,1,2,1
14801,06/17/2021,11:30:00,3,2,2,1
14801,06/17/2021,11:45:00,1,1,1,1
14801,06/17/2021,12:00:00,2,4,2,2
14801,06/17/2021,12:15:00,1,2,1,2
14801,06/17/2021,12:30:00,0,2,0,2
14801,06/17/2021,12:45:00,0,0,0,0
14801,06/17/2021,13:00:00,0,0,0,0
14801,06/17/2021,13:15:00,0,0,0,0
14801,06/17/2021,13:30:00,3,0,3,0
14801,06/17/2021,13:45:00,3,1,3,1
14801,06/17/2021,14:00:00,2,3,1,2
14801,06/17/2021,14:15:00,3,1,2,1
14801,06/17/2021,14:30:00,0,4,0,3
14801,06/17/2021,14:45:00,4,3,3,2
14801,06/17/2021,15:00:00,1,1,1,1
14801,06/17/2021,15:15:00,1,2,1,2
14801,06/17/2021,15:30:00,3,0,2,0
14801,06/17/2021,15:45:00,0,1,0,1
14801,06/17/2021,16:00:00,0,2,0,2
14801,06/17/2021,16:15:00,2,0,1,0
14801,06/17/2021,16:30:00,4,5,3,3
14801,06/17/2021,16:45:00,0,1,0,1
14801,06/17/2021,17:00:00,2,2,1,1
14801,06/17/2021,17:15:00,1,3,1,2
14801,06/17/2021,17:30:00,2,1,2,1
14801,06/17/2021,17:45:00,1,1,1,1
14801,06/17/2021,18:00:00,1,2,1,2
14801,06/17/2021,18:15:00,1,0,1,0
14801,06/17/2021,18:30:00,2,2,2,2
14801,06/17/2021,18:45:00,3,0,1,0
14801,06/17/2021,19:00:00,0,1,0,1
14801,06/17/2021,19:15:00,0,0,0,0
14801,06/17/2021,19:30:00,1,1,1,1
14801,06/17/2021,19:45:00,0,3,0,1
14801,06/17/2021,20:00:00,0,0,0,0
14801,06/18/2021,08:45:00,0,0,0,0
14801,06/18/2021,09:00:00,3,0,2,0
14801,06/18/2021,09:15:00,3,4,2,3
14801,06/18/2021,09:30:00,0,0,0,0
14801,06/18/2021,09:45:00,4,2,3,2
14801,06/18/2021,10:00:00,2,3,2,2
14801,06/18/2021,10:15:00,1,1,1,1
14801,06/18/2021,10:30:00,6,1,4,1
14801,06/18/2021,10:45:00,3,5,2,4
14801,06/18/2021,11:00:00,0,0,0,0
14801,06/18/2021,11:15:00,1,4,1,2
14801,06/18/2021,11:30:00,1,2,1,2
14801,06/18/2021,11:45:00,5,0,2,0
14801,06/18/2021,12:00:00,0,5,0,2
14801,06/18/2021,12:15:00,1,0,1,0
14801,06/18/2021,12:30:00,1,2,1,2
14801,06/18/2021,12:45:00,0,0,0,0
14801,06/18/2021,13:00:00,1,0,1,0
14801,06/18/2021,13:15:00,0,3,0,2
14801,06/18/2021,13:30:00,3,2,3,2
14801,06/18/2021,13:45:00,1,0,1,0
14801,06/18/2021,14:00:00,2,1,1,1
14801,06/18/2021,14:15:00,2,2,2,2
14801,06/18/2021,14:30:00,0,3,0,2
14801,06/18/2021,14:45:00,0,0,0,0
14801,06/18/2021,15:00:00,3,0,3,0
14801,06/18/2021,15:15:00,0,2,0,2
14801,06/18/2021,15:30:00,1,1,1,1
14801,06/18/2021,15:45:00,1,0,1,0
14801,06/18/2021,16:00:00,1,0,1,0
14801,06/18/2021,16:15:00,0,3,0,3
14801,06/18/2021,16:30:00,3,0,2,0
14801,06/18/2021,16:45:00,0,1,0,1
14801,06/18/2021,17:00:00,0,0,0,0
14801,06/18/2021,17:15:00,1,0,1,0
14801,06/18/2021,17:30:00,1,1,1,1
14801,06/18/2021,17:45:00,0,1,0,1
14801,06/18/2021,18:00:00,0,0,0,0
14801,06/18/2021,18:15:00,2,2,1,1
14801,06/18/2021,18:30:00,3,0,2,0
14801,06/18/2021,18:45:00,0,0,0,0
14801,06/18/2021,19:00:00,0,0,0,0
14801,06/18/2021,19:15:00,0,0,0,0
14801,06/18/2021,19:30:00,1,0,1,0
14801,06/18/2021,19:45:00,1,3,1,2
14801,06/18/2021,20:00:00,0,1,0,1
14801,06/18/2021,20:15:00,0,3,0,2
14801,06/18/2021,20:30:00,0,0,0,0
14801,06/18/2021,20:45:00,0,0,0,0
14801,06/18/2021,21:00:00,0,0,0,0
14801,06/21/2021,08:15:00,0,0,0,0
14801,06/21/2021,08:30:00,0,0,0,0
14801,06/21/2021,08:45:00,0,0,0,0
14801,06/21/2021,09:00:00,2,0,2,0
14801,06/21/2021,09:15:00,4,3,3,3
14801,06/21/2021,09:30:00,0,2,0,1
14801,06/21/2021,09:45:00,0,0,0,0
14801,06/21/2021,10:00:00,1,1,1,1
14801,06/21/2021,10:15:00,3,2,3,2
14801,06/21/2021,10:30:00,3,2,2,2
14801,06/21/2021,10:45:00,2,0,2,0
14801,06/21/2021,11:00:00,1,2,1,2
14801,06/21/2021,11:15:00,1,1,1,1
14801,06/21/2021,11:30:00,0,0,0,0
14801,06/21/2021,11:45:00,0,1,0,1
14801,06/21/2021,12:00:00,0,3,0,2
14801,06/21/2021,12:15:00,0,0,0,0
14801,06/21/2021,12:30:00,2,1,2,1
14801,06/21/2021,12:45:00,3,1,2,1
14801,06/21/2021,13:00:00,1,2,1,1
14801,06/21/2021,13:15:00,3,1,3,1
14801,06/21/2021,13:30:00,0,1,0,1
14801,06/21/2021,13:45:00,4,1,3,1
14801,06/21/2021,14:00:00,1,5,1,4
14801,06/21/2021,14:15:00,2,1,2,1
14801,06/21/2021,14:30:00,0,2,0,2
14801,06/21/2021,14:45:00,0,1,0,1
14801,06/21/2021,15:00:00,0,0,0,0
14801,06/21/2021,15:15:00,3,0,3,0
14801,06/21/2021,15:30:00,4,2,4,2
14801,06/21/2021,15:45:00,0,2,0,2
14801,06/21/2021,16:00:00,0,1,0,1
14801,06/21/2021,16:15:00,3,1,3,1
14801,06/21/2021,16:30:00,0,1,0,1
14801,06/21/2021,16:45:00,2,0,1,0
14801,06/21/2021,17:00:00,2,5,2,4
14801,06/21/2021,17:15:00,1,3,1,3
14801,06/21/2021,17:30:00,3,1,2,1
14801,06/21/2021,17:45:00,2,2,2,2
14801,06/21/2021,18:00:00,2,1,2,1
14801,06/21/2021,18:15:00,3,3,2,2
14801,06/21/2021,18:30:00,0,0,0,0
14801,06/21/2021,18:45:00,2,3,1,2
14801,06/21/2021,19:00:00,1,2,1,1
14801,06/21/2021,19:15:00,0,1,0,1
14801,06/21/2021,19:30:00,0,0,0,0
14801,06/21/2021,19:45:00,0,0,0,0
14801,06/21/2021,20:00:00,0,0,0,0
14801,06/21/2021,20:15:00,0,0,0,0
14703,06/22/2021,09:30:00,1,1,1,1
14703,06/22/2021,09:45:00,0,0,0,0
14703,06/22/2021,10:00:00,1,1,1,1
14703,06/22/2021,10:15:00,0,0,0,0
14703,06/22/2021,10:30:00,2,0,2,0
14703,06/22/2021,10:45:00,0,0,0,0
14703,06/22/2021,11:00:00,2,0,1,0
14703,06/22/2021,11:15:00,2,2,1,2
14703,06/22/2021,11:30:00,1,0,1,0
14703,06/22/2021,11:45:00,0,0,0,0
14703,06/22/2021,12:00:00,0,0,0,0
14703,06/22/2021,12:15:00,2,1,1,1
14703,06/22/2021,12:30:00,3,3,2,2
14703,06/22/2021,12:45:00,0,2,0,1
14703,06/22/2021,13:00:00,2,0,1,0
14703,06/22/2021,13:15:00,1,0,1,0
14703,06/22/2021,13:30:00,0,1,0,1
14703,06/22/2021,13:45:00,0,0,0,0
14703,06/22/2021,14:00:00,0,2,0,1
14703,06/22/2021,14:15:00,0,2,0,1
14703,06/22/2021,14:30:00,0,2,0,1
14703,06/22/2021,14:45:00,5,0,2,0
14703,06/22/2021,15:00:00,1,5,1,2
14703,06/22/2021,15:15:00,3,1,2,1
14703,06/22/2021,15:30:00,2,1,2,1
14703,06/22/2021,15:45:00,4,3,4,2
14703,06/22/2021,16:00:00,1,5,1,5
14703,06/22/2021,16:15:00,1,0,1,0
14703,06/22/2021,16:30:00,3,1,2,1
14703,06/22/2021,16:45:00,2,4,1,3
14703,06/22/2021,17:00:00,1,0,1,0
14703,06/22/2021,17:15:00,0,0,0,0
14703,06/22/2021,17:30:00,0,0,0,0
14703,06/22/2021,17:45:00,1,0,1,0
14703,06/22/2021,18:00:00,1,1,1,1
14703,06/22/2021,18:15:00,0,2,0,2
14703,06/22/2021,18:30:00,2,0,1,0
14703,06/22/2021,18:45:00,3,2,1,1
14703,06/22/2021,19:00:00,1,3,1,1
14703,06/22/2021,19:15:00,0,2,0,1
14703,06/22/2021,19:30:00,0,1,0,1
14703,06/22/2021,19:45:00,1,0,1,0
14703,06/22/2021,20:00:00,0,1,0,1
14703,06/22/2021,20:15:00,0,0,0,0
14801,06/22/2021,08:15:00,0,0,0,0
14801,06/22/2021,08:30:00,0,0,0,0
14801,06/22/2021,08:45:00,0,0,0,0
14801,06/22/2021,09:00:00,3,3,2,2
14801,06/22/2021,09:15:00,0,0,0,0
14801,06/22/2021,09:30:00,0,0,0,0
14801,06/22/2021,09:45:00,2,1,2,1
14801,06/22/2021,10:00:00,2,1,2,1
14801,06/22/2021,10:15:00,2,2,1,1
14801,06/22/2021,10:30:00,0,0,0,0
14801,06/22/2021,10:45:00,1,1,1,1
14801,06/22/2021,11:00:00,3,1,3,1
14801,06/22/2021,11:15:00,3,3,3,3
14801,06/22/2021,11:30:00,2,6,1,5
14801,06/22/2021,11:45:00,0,0,0,0
14801,06/22/2021,12:00:00,1,1,1,1
14801,06/22/2021,12:15:00,2,1,2,1
14801,06/22/2021,12:30:00,5,1,4,1
14801,06/22/2021,12:45:00,0,3,0,3
14801,06/22/2021,13:00:00,0,0,0,0
14801,06/22/2021,13:15:00,2,1,2,1
14801,06/22/2021,13:30:00,3,2,3,2
14801,06/22/2021,13:45:00,2,2,2,2
14801,06/22/2021,14:00:00,0,2,0,2
14801,06/22/2021,14:15:00,3,2,2,1
14801,06/22/2021,14:30:00,2,2,2,2
14801,06/22/2021,14:45:00,0,1,0,1
14801,06/22/2021,15:00:00,4,1,3,1
14801,06/22/2021,15:15:00,4,4,3,3
14801,06/22/2021,15:30:00,1,0,1,0
14801,06/22/2021,15:45:00,1,1,1,1
14801,06/22/2021,16:00:00,1,0,1,0
14801,06/22/2021,16:15:00,2,3,2,3
14801,06/22/2021,16:30:00,0,1,0,1
14801,06/22/2021,16:45:00,1,4,1,3
14801,06/22/2021,17:00:00,0,0,0,0
14801,06/22/2021,17:15:00,6,3,4,2
14801,06/22/2021,17:30:00,3,4,3,3
14801,06/22/2021,17:45:00,2,2,2,2
14801,06/22/2021,18:00:00,3,3,2,2
14801,06/22/2021,18:15:00,1,1,1,1
14801,06/22/2021,18:30:00,0,0,0,0
14801,06/22/2021,18:45:00,0,2,0,1
14801,06/22/2021,19:00:00,5,0,3,0
14801,06/22/2021,19:15:00,2,3,2,3
14801,06/22/2021,19:30:00,2,3,1,2
14801,06/22/2021,19:45:00,0,1,0,1
14801,06/22/2021,20:00:00,0,4,0,2
14801,06/22/2021,20:15:00,0,0,0,0
14801,06/22/2021,20:30:00,0,0,0,0
14919,06/22/2021,08:00:00,0,0,0,0
14919,06/22/2021,08:15:00,0,0,0,0
14919,06/22/2021,08:30:00,0,0,0,0
14919,06/22/2021,08:45:00,1,0,1,0
14919,06/22/2021,09:00:00,2,3,1,2
14919,06/22/2021,09:15:00,1,0,1,0
14919,06/22/2021,09:30:00,1,2,1,2
14919,06/22/2021,09:45:00,0,0,0,0
14919,06/22/2021,10:00:00,1,0,1,0
14919,06/22/2021,10:15:00,0,1,0,1
14919,06/22/2021,10:30:00,1,0,1,0
14919,06/22/2021,10:45:00,5,1,3,1
14919,06/22/2021,11:00:00,0,1,0,1
14919,06/22/2021,11:15:00,0,0,0,0
14919,06/22/2021,11:30:00,3,1,3,1
14919,06/22/2021,11:45:00,1,2,1,2
14919,06/22/2021,12:00:00,2,6,2,4
14919,06/22/2021,12:15:00,1,2,1,2
14919,06/22/2021,12:30:00,0,0,0,0
14919,06/22/2021,12:45:00,0,0,0,0
14919,06/22/2021,13:00:00,1,1,1,1
14919,06/22/2021,13:15:00,1,0,1,0
14919,06/22/2021,13:30:00,0,1,0,1
14919,06/22/2021,13:45:00,0,0,0,0
14919,06/22/2021,14:00:00,0,0,0,0
14919,06/22/2021,14:15:00,0,0,0,0
14919,06/22/2021,14:30:00,0,0,0,0
14919,06/22/2021,14:45:00,2,0,1,0
14919,06/22/2021,15:00:00,0,0,0,0
